-2.275578276,0.723758959807,21.304312244
-2.28208346717,0.72790897387,21.3156329337
-2.28651771457,0.732777665379,21.3227835998
-2.29184704476,0.737586437203,21.3316670233
-2.29814428847,0.74236285992,21.3424151908
-2.32853013639,0.756026303095,21.3968819688
-2.32841460332,0.762763432427,21.3947909153
-2.32735500392,0.769626049573,21.3908549939
-2.32630017094,0.776457796486,21.3869367776
-2.32525007228,0.783258880995,21.383036147
-2.32607014422,0.789871443654,21.3827734831
-2.32409017784,0.796706298333,21.3770806589
-2.32212786567,0.803480210591,21.3714385944
-2.32201387782,0.810127233335,21.369375508
-2.32189988996,0.816774256078,21.3673124216
-2.31904714001,0.823432884042,21.3599951243
-2.31802930688,0.830024997158,21.3562143452
-2.3179163264,0.836613276054,21.3541694916
-2.31780334593,0.843201554951,21.352124638
-2.31769036546,0.849789833847,21.3500797843
-2.31667776723,0.856309309641,21.3463291989
-2.31656503583,0.862883064455,21.3442888532
-2.31735142404,0.869554670536,21.3439452234
-2.31633957302,0.876030574081,21.3402081618
-2.31533217351,0.882477987737,21.3364875409
-2.31521969007,0.889037282364,21.3344516833
-2.31510720664,0.89559657699,21.3324158258
-2.31321862127,0.901818658377,21.3270682488
-2.31399248655,0.908531792846,21.326689085
-2.31299463978,0.914879786908,21.3230143682
-2.31200115413,0.921200036886,21.3193557119
-2.31188940812,0.927716330145,21.317333201
-2.31090049872,0.933994808758,21.3136949101
-2.31166591609,0.940748916664,21.3132881792
-2.31155417008,0.947265209923,21.3112656682
-2.31144242407,0.953781503183,21.3092431573
-2.30958211332,0.95970977916,21.3040313215
-2.31034298697,0.966505231205,21.303604406
-2.31023148461,0.973007315695,21.3015863052
-2.30924833407,0.979173591808,21.2979901917
-2.30913707433,0.985661529357,21.2959764818
-2.30902581458,0.992149466906,21.2939627718
-2.30891455483,0.998637404455,21.2919490619
-2.30880329508,1.005125342,21.289935352
-2.30782537963,1.01120850171,21.2863723404
-2.30771436143,1.01768235375,21.2843630023
-2.30588223218,1.02329592333,21.279292529
-2.30577169394,1.02974178703,21.2772918779
-2.30480664564,1.0357324857,21.2737791941
-2.30555061746,1.04263351442,21.2732905755
-2.30458604602,1.04859640586,21.2697865225
-2.30362562676,1.05453362896,21.2662975533
-2.30436544641,1.06146032602,21.2657938509
-2.3042551466,1.06789228611,21.2637975151
-2.26731582964,0.72413751676,21.2996608748
-2.27656091741,0.727490590337,21.3167509641
-2.28093678314,0.732364079119,21.3239298208
-2.28542078156,0.737357997436,21.3312860754
-2.29241210697,0.741956368341,21.3436386759
-2.29718532944,0.747231756082,21.3514806759
-2.32252825048,0.748866149766,21.4004215468
-2.32147955627,0.75577567021,21.3964640115
-2.32043559006,0.762654039372,21.3925243186
-2.32032031743,0.769375981672,21.3904379788
-2.31928130658,0.776208291028,21.3865207004
-2.31824695903,0.783009935455,21.3826210036
-2.31813220377,0.789701708179,21.3805440278
-2.31619212887,0.796522051622,21.3748738835
-2.31517158443,0.803232929828,21.3710262271
-2.31505759658,0.809879952571,21.3689631407
-2.31494360872,0.816526975315,21.3669000543
-2.31303060245,0.823182849577,21.3613282174
-2.3111345026,0.829779901767,21.3558056223
-2.31102152212,0.836368180664,21.3537607687
-2.31090854165,0.84295645956,21.3517159151
-2.31079556117,0.849544738457,21.3496710614
-2.30979816278,0.856064754572,21.345921377
-2.30968543137,0.862638509385,21.3438810313
-2.30957269997,0.869212264198,21.3418406856
-2.30945996856,0.875786019012,21.3398003399
-2.30846770201,0.882233970611,21.3360806161
-2.30747979122,0.888653617554,21.3323772208
-2.30824273515,0.895352559865,21.332008901
-2.30725531813,0.901743413387,21.3283144425
-2.30714308158,0.908288311304,21.3262830533
-2.30703084504,0.91483320922,21.3242516642
-2.30604824461,0.921167402867,21.3205822855
-2.30506993867,0.927473912745,21.3169289439
-2.30409589911,0.933752919948,21.3132915345
-2.30484644664,0.940506499264,21.3128839221
-2.30387289441,0.946757088927,21.3092553329
-2.30376139206,0.953259173417,21.307237232
-2.30353838736,0.966263342396,21.3032010304
-2.30342688501,0.972765426885,21.3011829296
-2.30331538266,0.979267511375,21.2991648287
-2.30149439882,0.985072255055,21.2940080687
-2.30223602011,0.991908104388,21.2935602739
-2.30042365763,0.997645505754,21.2884389677
-2.30031287993,1.0041053333,21.2864339825
-2.30020210223,1.01056516085,21.2844289973
-2.29807543304,1.03549320564,21.2733801689
-2.17291291106,1.20454309272,20.9826184327
-2.17205744851,1.2078337093,20.9800397792
-2.2592494673,0.718705842677,21.2968658353
-2.26258719768,0.723522125922,21.3021494892
-2.26956603759,0.727464006303,21.3148909025
-2.27384782263,0.732327278105,21.3220325306
-2.27975697235,0.736947888664,21.3324663981
-2.28507648167,0.741898327632,21.3416405332
-2.28894169353,0.747326845534,21.3478003524
-2.31454450922,0.748787907993,21.3981371077
-2.3135161762,0.755682029171,21.3941936432
-2.31249246894,0.762545138401,21.3902679177
-2.31237745557,0.769251961985,21.3881862704
-2.31135860104,0.776069217191,21.3842828359
-2.31124384578,0.782760989915,21.3822058601
-2.31022981081,0.789532732809,21.3783245564
-2.30922030671,0.796274218412,21.3744605949
-2.3091060642,0.802936091166,21.3723928994
-2.30810131534,0.809632671808,21.3685507735
-2.3071010359,0.816299464096,21.3647257384
-2.30522699716,0.822941607833,21.3591758684
-2.30511376651,0.829544475134,21.3571264868
-2.30412671784,0.836123085273,21.3533520458
-2.30401373737,0.84271136417,21.3513071921
-2.30303128973,0.849246444689,21.3475539008
-2.30205316424,0.855752774979,21.3438171216
-2.30194068081,0.862312069606,21.341781264
-2.30182819738,0.868871364232,21.3397454065
-2.30171571395,0.875430658859,21.3377095489
-2.30246763271,0.882115218755,21.3373521724
-2.28653384932,0.981438736787,21.2783218427
-2.16789657522,1.20381629188,20.9817389418
-2.16782077422,1.2082365085,20.9803670059
-2.25317353828,0.718489856532,21.2965056552
-2.25509257557,0.723703006496,21.2989362822
-2.26330732279,0.727241522519,21.3145198869
-2.26606522613,0.732478405549,21.3186349819
-2.27331744848,0.736718977508,21.3320846641
-2.27547751825,0.742359586271,21.3348832755
-2.28552115701,0.746425674019,21.3540081111
-2.28621593118,0.752634220759,21.3536962893
-2.30558861793,0.755588809359,21.3919334877
-2.30547360457,0.762295632943,21.3898518405
-2.30447024305,0.769128498926,21.3859446682
-2.30524357785,0.775709280111,21.385688546
-2.30424073253,0.782512044375,21.3817907167
-2.257048608,0.727019038735,21.3141488712
